LastUpdate;Name;PriceBTC;PriceEUR;PriceUSD;1HChange;MaxSupply
1519374269;Bitcoin;1.0;8116.707137;10007.9;0.27;21000000.0
1519374568;Bitcoin;1.0;8122.870965;10015.5;0.33;21000000.0
1519374568;Bitcoin;1.0;8122.870965;10015.5;0.33;21000000.0
1519374868;Bitcoin;1.0;8133.900973;10029.1;0.42;21000000.0
1519375168;Bitcoin;1.0;8130.251338;10024.6;0.35;21000000.0
1519375467;Bitcoin;1.0;8139.902595;10036.5;0.46;21000000.0
1519375768;Bitcoin;1.0;8162.692538;10064.6;0.68;21000000.0
1519376067;Bitcoin;1.0;8169.180778;10072.6;0.67;21000000.0
1519376367;Bitcoin;1.0;8159.77283;10061.0;0.52;21000000.0
1519376667;Bitcoin;1.0;8172.830413;10077.1;0.57;21000000.0
1519376969;Bitcoin;1.0;8191.889618;10100.6;0.75;21000000.0
1519377268;Bitcoin;1.0;8201.865287;10112.9;0.85;21000000.0
1519377567;Bitcoin;1.0;8198.296755;10108.5;0.81;21000000.0
1519377868;Bitcoin;1.0;8190.429764;10098.8;0.74;21000000.0
1519378168;Bitcoin;1.0;8188.077777;10095.9;0.7;21000000.0
1519378468;Bitcoin;1.0;8187.428953;10095.1;0.66;21000000.0
1519378767;Bitcoin;1.0;8228.223762;10145.4;1.09;21000000.0
1519379068;Bitcoin;1.0;8257.501945;10181.5;1.37;21000000.0
1519379367;Bitcoin;1.0;8297.810136;10231.2;1.78;21000000.0
1519379667;Bitcoin;1.0;8322.708757;10261.9;2.05;21000000.0
1519379968;Bitcoin;1.0;8327.007216;10267.2;1.84;21000000.0
1519380267;Bitcoin;1.0;8303.000728;10237.6;1.51;21000000.0
1519380568;Bitcoin;1.0;8323.681993;10263.1;1.68;21000000.0
1519380867;Bitcoin;1.0;8339.983696;10283.2;1.88;21000000.0
1519381168;Bitcoin;1.0;8342.335683;10286.1;1.82;21000000.0
1519381468;Bitcoin;1.0;8311.922058;10248.6;1.39;21000000.0
1519381768;Bitcoin;1.0;8300.324329;10234.3;1.13;21000000.0
1519382068;Bitcoin;1.0;8308.272423;10244.1;1.01;21000000.0
1519382369;Bitcoin;1.0;8300.973153;10235.1;0.66;21000000.0
1519382667;Bitcoin;1.0;8284.184832;10214.4;0.45;21000000.0
1519382966;Bitcoin;1.0;8264.314597;10189.9;-0.07;21000000.0
1519383266;Bitcoin;1.0;8213.625222;10127.4;-0.91;21000000.0
1519383567;Bitcoin;1.0;8212.084265;10125.5;-1.18;21000000.0
1519383868;Bitcoin;1.0;8215.409488;10129.6;-1.33;21000000.0
1519384168;Bitcoin;1.0;8228.467071;10145.7;-1.16;21000000.0
1519384468;Bitcoin;1.0;8255.47437;10179.0;-0.79;21000000.0
1519384767;Bitcoin;1.0;8268.207541;10194.7;-0.63;21000000.0
1519385066;Bitcoin;1.0;8287.996673;10219.1;-0.4;21000000.0
1519385367;Bitcoin;1.0;8301.865286;10236.2;-0.13;21000000.0
1519385668;Bitcoin;1.0;8289.213218;10220.6;-0.15;21000000.0
1519385968;Bitcoin;1.0;8287.266746;10218.2;0.05;21000000.0
1519386268;Bitcoin;1.0;8314.517354;10251.8;0.55;21000000.0
1519386568;Bitcoin;1.0;8361.7193;10310.0;1.27;21000000.0
1519386868;Bitcoin;1.0;8362.935845;10311.5;1.42;21000000.0
1519387167;Bitcoin;1.0;8365.206729;10314.3;1.56;21000000.0
1519387467;Bitcoin;1.0;8414.453628;10350.9;1.98;21000000.0
1519387767;Bitcoin;1.0;8399.90236;10333.0;1.65;21000000.0
1519388067;Bitcoin;1.0;8400.227528;10333.4;1.55;21000000.0
1519388368;Bitcoin;1.0;8383.725252;10313.1;1.22;21000000.0
1519388667;Bitcoin;1.0;8396.000344;10328.2;1.26;21000000.0
1519388968;Bitcoin;1.0;8389.496984;10320.2;1.01;21000000.0
1519389268;Bitcoin;1.0;8375.839928;10303.4;0.59;21000000.0
1519389568;Bitcoin;1.0;8348.850984;10270.2;0.12;21000000.0
1519389868;Bitcoin;1.0;8344.948968;10265.4;-0.06;21000000.0
1519390167;Bitcoin;1.0;8366.410056;10291.8;0.09;21000000.0
1519389868;Bitcoin;1.0;8344.948968;10265.4;-0.06;21000000.0
1519390167;Bitcoin;1.0;8366.410056;10291.8;0.09;21000000.0
1519390467;Bitcoin;1.0;8390.309904;10321.2;0.22;21000000.0
1519390767;Bitcoin;1.0;8414.778796;10351.3;0.35;21000000.0
1519391067;Bitcoin;1.0;8414.697504;10351.2;0.25;21000000.0
1519391366;Bitcoin;1.0;8400.471404;10333.7;0.07;21000000.0
1519391667;Bitcoin;1.0;8402.910164;10336.7;0.08;21000000.0
1519391967;Bitcoin;1.0;8402.910164;10336.7;0.07;21000000.0
1519392268;Bitcoin;1.0;8421.688616;10359.8;0.47;21000000.0
1519392567;Bitcoin;1.0;8420.875696;10358.8;0.46;21000000.0
1519392868;Bitcoin;1.0;8411.608408;10347.4;0.47;21000000.0
1519393168;Bitcoin;1.0;8393.968044;10325.7;0.29;21000000.0
1519393468;Bitcoin;1.0;8403.15404;10337.0;0.33;21000000.0
1519393769;Bitcoin;1.0;8395.675176;10327.8;0.19;21000000.0
1519394067;Bitcoin;1.0;8394.130628;10325.9;0.13;21000000.0
1519394367;Bitcoin;1.0;8391.122824;10322.2;0.01;21000000.0
1519394667;Bitcoin;1.0;8421.363448;10359.4;0.27;21000000.0
1519394968;Bitcoin;1.0;8462.90366;10410.5;0.63;21000000.0
1519395268;Bitcoin;1.0;8490.9494;10445.0;0.96;21000000.0
1519395567;Bitcoin;1.0;8511.191108;10469.9;1.2;21000000.0
1519395868;Bitcoin;1.0;8500.70444;10457.0;1.09;21000000.0
1519396167;Bitcoin;1.0;8505.744544;10463.2;1.15;21000000.0
1519396467;Bitcoin;1.0;8515.580876;10475.3;1.27;21000000.0
1519396769;Bitcoin;1.0;8518.507388;10478.9;1.37;21000000.0
1519397069;Bitcoin;1.0;8525.335916;10487.3;1.51;21000000.0
1519397368;Bitcoin;1.0;8510.134312;10468.6;1.29;21000000.0
1519397667;Bitcoin;1.0;8499.89152;10456.0;1.19;21000000.0
1519397968;Bitcoin;1.0;8478.023972;10429.1;0.66;21000000.0
1519398268;Bitcoin;1.0;8481.113068;10432.9;0.51;21000000.0
1519398568;Bitcoin;1.0;8489.648728;10443.4;0.31;21000000.0
1519398868;Bitcoin;1.0;8484.771208;10437.4;0.03;21000000.0
1519399168;Bitcoin;1.0;8477.12976;10428.0;-0.24;21000000.0
1519399468;Bitcoin;1.0;8478.999476;10430.3;-0.22;21000000.0
1519399767;Bitcoin;1.0;8471.84578;10421.5;-0.41;21000000.0
1519400068;Bitcoin;1.0;8466.480508;10414.9;-0.54;21000000.0
1519400369;Bitcoin;1.0;8458.83906;10405.5;-0.63;21000000.0
1519400668;Bitcoin;1.0;8453.717664;10399.2;-0.64;21000000.0
1519400968;Bitcoin;1.0;8475.09746;10425.5;-0.32;21000000.0
1519401267;Bitcoin;1.0;8478.105264;10429.2;-0.28;21000000.0
1519401568;Bitcoin;1.0;8486.559632;10439.6;-0.11;21000000.0
1519401869;Bitcoin;1.0;8465.911464;10414.2;-0.23;21000000.0
1519402167;Bitcoin;1.0;8451.52278;10396.5;-0.4;21000000.0
1519402468;Bitcoin;1.0;8461.928156;10409.3;-0.22;21000000.0
1519402768;Bitcoin;1.0;8441.279988;10383.9;-0.44;21000000.0
1519403066;Bitcoin;1.0;8417.298848;10354.4;-0.72;21000000.0
1519403368;Bitcoin;1.0;8369.905612;10296.1;-1.19;21000000.0
1519403667;Bitcoin;1.0;8325.11372;10241.0;-1.7;21000000.0
1519403969;Bitcoin;1.0;8304.465552;10215.6;-1.92;21000000.0
1519404268;Bitcoin;1.0;8321.130412;10236.1;-1.75;21000000.0
1519404568;Bitcoin;1.0;8321.45558;10236.5;-1.75;21000000.0
1519404868;Bitcoin;1.0;8328.202816;10244.8;-1.64;21000000.0
1519405169;Bitcoin;1.0;8315.439972;10229.1;-1.82;21000000.0
1519405468;Bitcoin;1.0;8306.0101;10217.5;-1.87;21000000.0
1519405768;Bitcoin;1.0;8323.000128;10238.4;-1.55;21000000.0
1519406068;Bitcoin;1.0;8326.495684;10242.7;-1.37;21000000.0
1519406368;Bitcoin;1.0;8326.495684;10242.7;-1.1;21000000.0
1519406670;Bitcoin;1.0;8315.602556;10229.3;-0.85;21000000.0
1519406968;Bitcoin;1.0;8304.79072;10216.0;-0.87;21000000.0
1519407268;Bitcoin;1.0;8290.320744;10198.2;-0.8;21000000.0
1519407568;Bitcoin;1.0;8306.41656;10218.0;-0.26;21000000.0
1519407868;Bitcoin;1.0;8311.537956;10224.3;-0.2;21000000.0
1519408167;Bitcoin;1.0;8308.774028;10220.9;-0.13;21000000.0
1519408468;Bitcoin;1.0;8314.54576;10228.0;-0.03;21000000.0
1519408767;Bitcoin;1.0;8323.6552673;10236.7;0.03;21000000.0
1519409068;Bitcoin;1.0;8330.3228431;10244.9;0.09;21000000.0
1519409369;Bitcoin;1.0;8357.6436415;10278.5;0.43;21000000.0
1519409668;Bitcoin;1.0;8380.6549092;10306.8;0.74;21000000.0
1519409968;Bitcoin;1.0;8400.332389;10331.0;1.02;21000000.0
1519410269;Bitcoin;1.0;8398.4622153;10328.7;1.02;21000000.0
1519410568;Bitcoin;1.0;8398.706151;10329.0;1.02;21000000.0
1519410870;Bitcoin;1.0;8399.51927;10330.0;1.1;21000000.0
1519411169;Bitcoin;1.0;8384.7205042;10311.8;0.91;21000000.0
1519411469;Bitcoin;1.0;8368.7020599;10292.1;0.7;21000000.0
1519411767;Bitcoin;1.0;8354.8790369;10275.1;0.53;21000000.0
1519412068;Bitcoin;1.0;8367.9702528;10291.2;0.61;21000000.0
1519412368;Bitcoin;1.0;8386.1028065;10313.5;0.63;21000000.0
1519412668;Bitcoin;1.0;8396.9986011;10326.9;0.54;21000000.0
1519412968;Bitcoin;1.0;8402.6904341;10333.9;0.61;21000000.0
1519413266;Bitcoin;1.0;8398.8687748;10329.2;0.4;21000000.0
1519413569;Bitcoin;1.0;8386.0214946;10313.4;-0.01;21000000.0
1519413867;Bitcoin;1.0;8380.8988449;10307.1;-0.1;21000000.0
1519414168;Bitcoin;1.0;8379.3539188;10305.2;-0.17;21000000.0
1519414468;Bitcoin;1.0;8354.3911655;10274.5;-0.38;21000000.0
1519414768;Bitcoin;1.0;8318.6952414;10230.6;-0.75;21000000.0
1519415068;Bitcoin;1.0;8297.5541474;10204.6;-0.98;21000000.0
1519415369;Bitcoin;1.0;8297.2288998;10204.2;-0.99;21000000.0
1519415669;Bitcoin;1.0;8293.8951119;10200.1;-1.03;21000000.0
1519415968;Bitcoin;1.0;8294.4642952;10200.8;-1.05;21000000.0
1519416269;Bitcoin;1.0;8258.849683;10157.0;-1.56;21000000.0
1519416569;Bitcoin;1.0;8217.1366783;10105.7;-2.08;21000000.0
1519416869;Bitcoin;1.0;8192.987044;10076.0;-2.36;21000000.0
1519417168;Bitcoin;1.0;8185.668973;10067.0;-2.38;21000000.0
1519417467;Bitcoin;1.0;8178.5135258;10058.2;-2.45;21000000.0
1519417768;Bitcoin;1.0;8192.173925;10075.0;-1.92;21000000.0
1519418069;Bitcoin;1.0;8195.8329605;10079.5;-1.79;21000000.0
1519418368;Bitcoin;1.0;8195.2637772;10078.8;-1.61;21000000.0
1519418668;Bitcoin;1.0;8202.5818482;10087.8;-1.4;21000000.0
1519418969;Bitcoin;1.0;8206.7287551;10092.9;-1.05;21000000.0
1519419270;Bitcoin;1.0;8204.8585814;10090.6;-0.87;21000000.0
1519419568;Bitcoin;1.0;8218.5189806;10107.4;-0.7;21000000.0
1519419869;Bitcoin;1.0;8233.642994;10126.0;-0.08;21000000.0
1519420169;Bitcoin;1.0;8221.1209614;10110.6;-0.13;21000000.0
1519420469;Bitcoin;1.0;8215.754376;10104.0;0.14;21000000.0
1519420770;Bitcoin;1.0;8205.9156361;10091.9;0.15;21000000.0
1519421068;Bitcoin;1.0;8214.128138;10102.0;0.25;21000000.0
1519421368;Bitcoin;1.0;8226.7314825;10117.5;0.43;21000000.0
1519421669;Bitcoin;1.0;8230.1465823;10121.7;0.43;21000000.0
1519421970;Bitcoin;1.0;8221.2022733;10110.7;0.26;21000000.0
1519422268;Bitcoin;1.0;8225.5931159;10116.1;0.28;21000000.0
1519422569;Bitcoin;1.0;8223.885566;10114.0;0.19;21000000.0
1519422867;Bitcoin;1.0;8210.7130382;10097.8;0.01;21000000.0
1519423166;Bitcoin;1.0;8192.6617964;10075.6;-0.27;21000000.0
1519423469;Bitcoin;1.0;8185.9129087;10067.3;-0.38;21000000.0
1519423768;Bitcoin;1.0;8200.0611793;10084.7;-0.2;21000000.0
1519424067;Bitcoin;1.0;8212.4205881;10099.9;-0.07;21000000.0
1519424368;Bitcoin;1.0;8228.3577205;10119.5;0.11;21000000.0
1519424669;Bitcoin;1.0;8245.5958433;10140.7;0.32;21000000.0
1519424969;Bitcoin;1.0;8246.8968337;10142.3;0.33;21000000.0
1519425270;Bitcoin;1.0;8254.2962166;10151.4;0.4;21000000.0
1519425567;Bitcoin;1.0;8255.597207;10153.0;0.41;21000000.0
1519425868;Bitcoin;1.0;8259.9067377;10158.3;0.5;21000000.0
1519426168;Bitcoin;1.0;8279.2589699;10182.1;0.75;21000000.0
1519426467;Bitcoin;1.0;8296.4157808;10203.2;1.05;21000000.0
1519426769;Bitcoin;1.0;8327.6395504;10241.6;1.5;21000000.0
1519427067;Bitcoin;1.0;8334.9576214;10250.6;1.59;21000000.0
1519427368;Bitcoin;1.0;8355.610844;10276.0;1.85;21000000.0
1519427667;Bitcoin;1.0;8351.2200014;10270.6;1.67;21000000.0
1519427968;Bitcoin;1.0;8343.0888114;10260.6;1.5;21000000.0
1519428267;Bitcoin;1.0;8340.7307663;10257.7;1.29;21000000.0
1519428570;Bitcoin;1.0;8351.2200014;10270.6;1.25;21000000.0
1519428867;Bitcoin;1.0;8364.8804006;10287.4;1.41;21000000.0
1519429168;Bitcoin;1.0;8366.1000791;10288.9;1.25;21000000.0
1519429469;Bitcoin;1.0;8378.378176;10304.0;1.26;21000000.0
1519429768;Bitcoin;1.0;8391.6320157;10320.3;1.26;21000000.0
1519430068;Bitcoin;1.0;8380.7362211;10306.9;0.86;21000000.0
1519430367;Bitcoin;1.0;8376.0201309;10301.1;0.73;21000000.0
1519430670;Bitcoin;1.0;8366.677779;10287.7;0.36;21000000.0
1519430968;Bitcoin;1.0;8371.638726;10293.8;0.33;21000000.0
1519431269;Bitcoin;1.0;8390.262609;10316.7;0.56;21000000.0
1519431567;Bitcoin;1.0;8438.326866;10375.8;1.05;21000000.0
1519431867;Bitcoin;1.0;8452.396437;10393.1;1.19;21000000.0
1519432168;Bitcoin;1.0;8471.02032;10416.0;1.39;21000000.0
1519432467;Bitcoin;1.0;8456.218806;10397.8;1.16;21000000.0
1519432767;Bitcoin;1.0;8495.743728;10446.4;1.54;21000000.0
1519433067;Bitcoin;1.0;8479.315674;10426.2;1.25;21000000.0
1519433367;Bitcoin;1.0;8487.773682;10436.6;1.31;21000000.0
1519433670;Bitcoin;1.0;8502.493869;10454.7;1.48;21000000.0
1519433967;Bitcoin;1.0;8493.954534;10444.2;1.38;21000000.0
1519434269;Bitcoin;1.0;8491.758705;10441.5;1.24;21000000.0
1519434568;Bitcoin;1.0;8475.574632;10421.6;0.94;21000000.0
1519434870;Bitcoin;1.0;8452.233783;10392.9;0.44;21000000.0
1519435169;Bitcoin;1.0;8453.697669;10394.7;0.39;21000000.0
1519435469;Bitcoin;1.0;8465.652738;10409.4;0.18;21000000.0
1519435768;Bitcoin;1.0;8469.800415;10414.5;0.18;21000000.0
1519436067;Bitcoin;1.0;8468.661837;10413.1;-0.0;21000000.0
1519436369;Bitcoin;1.0;8464.351506;10407.8;-0.16;21000000.0
1519436667;Bitcoin;1.0;8470.451031;10415.3;-0.16;21000000.0
1519436968;Bitcoin;1.0;8477.851788;10424.4;-0.17;21000000.0
1519437268;Bitcoin;1.0;8478.095769;10424.7;-0.12;21000000.0
1519437567;Bitcoin;1.0;8490.376146;10439.8;0.02;21000000.0
1519437868;Bitcoin;1.0;8521.44306;10478.0;0.45;21000000.0
1519438168;Bitcoin;1.0;8554.705803;10518.9;0.9;21000000.0
1519438468;Bitcoin;1.0;8563.001157;10529.1;1.12;21000000.0
1519438769;Bitcoin;1.0;8563.407792;10529.6;1.12;21000000.0
1519439069;Bitcoin;1.0;8560.48002;10526.0;1.16;21000000.0
1519439368;Bitcoin;1.0;8583.332907;10554.1;1.42;21000000.0
1519439668;Bitcoin;1.0;8586.016698;10557.4;1.4;21000000.0
1519439968;Bitcoin;1.0;8576.664093;10545.9;1.25;21000000.0
1519440267;Bitcoin;1.0;8566.010256;10532.8;1.08;21000000.0
1519440567;Bitcoin;1.0;8577.070728;10546.4;1.21;21000000.0
1519440869;Bitcoin;1.0;8575.444188;10544.4;0.96;21000000.0
1519441168;Bitcoin;1.0;8580.405135;10550.5;0.78;21000000.0
1519441467;Bitcoin;1.0;8566.660872;10533.6;0.62;21000000.0
1519441769;Bitcoin;1.0;8541.286848;10502.4;-0.01;21000000.0
1519442069;Bitcoin;1.0;8531.2023;10490.0;-0.31;21000000.0
1519442369;Bitcoin;1.0;8528.925144;10487.2;-0.46;21000000.0
1519442668;Bitcoin;1.0;8541.124194;10502.2;-0.33;21000000.0
1519442968;Bitcoin;1.0;8515.099554;10470.2;-0.66;21000000.0
1519443268;Bitcoin;1.0;8503.307139;10455.7;-0.82;21000000.0
1519443568;Bitcoin;1.0;8502.981831;10455.3;-0.84;21000000.0
1519443869;Bitcoin;1.0;8520.060501;10476.3;-0.66;21000000.0
1519444168;Bitcoin;1.0;8515.668843;10470.9;-0.7;21000000.0
1519444468;Bitcoin;1.0;8533.804764;10493.2;-0.46;21000000.0
1519444766;Bitcoin;1.0;8553.567225;10517.5;-0.17;21000000.0
1519445068;Bitcoin;1.0;8571.133857;10539.1;0.14;21000000.0
1519445369;Bitcoin;1.0;8587.724565;10559.5;0.42;21000000.0
1519445667;Bitcoin;1.0;8611.146741;10588.3;0.74;21000000.0
1519445968;Bitcoin;1.0;8613.749205;10591.5;1.02;21000000.0
1519446268;Bitcoin;1.0;8612.366646;10589.8;1.04;21000000.0
1519446569;Bitcoin;1.0;8595.938592;10569.6;0.89;21000000.0
1519446867;Bitcoin;1.0;8584.959447;10556.1;0.78;21000000.0
1519447168;Bitcoin;1.0;8585.284755;10556.5;0.78;21000000.0
1519447468;Bitcoin;1.0;8585.040774;10556.2;0.76;21000000.0
1519447769;Bitcoin;1.0;8584.308831;10555.3;0.6;21000000.0
1519448068;Bitcoin;1.0;8582.926272;10553.6;0.42;21000000.0
1519448367;Bitcoin;1.0;8563.570446;10529.8;0.09;21000000.0
1519448668;Bitcoin;1.0;8556.007035;10520.5;-0.16;21000000.0
1519448968;Bitcoin;1.0;8548.768932;10511.6;-0.4;21000000.0
1519449270;Bitcoin;1.0;8555.437746;10519.8;-0.5;21000000.0
1519449567;Bitcoin;1.0;8558.446845;10523.5;-0.45;21000000.0
1519449867;Bitcoin;1.0;8561.862579;10527.7;-0.46;21000000.0
1519450167;Bitcoin;1.0;8554.868457;10519.1;-0.53;21000000.0
1519450468;Bitcoin;1.0;8552.672628;10516.4;-0.51;21000000.0
1519450767;Bitcoin;1.0;8553.567225;10517.5;-0.44;21000000.0
1519451067;Bitcoin;1.0;8559.097461;10524.3;-0.28;21000000.0
1519451367;Bitcoin;1.0;8582.356983;10552.9;0.02;21000000.0
1519451668;Bitcoin;1.0;8581.462386;10551.8;0.11;21000000.0
1519451969;Bitcoin;1.0;8589.675222;10560.6;0.25;21000000.0
1519452268;Bitcoin;1.0;8573.489159;10540.7;0.1;21000000.0
1519452567;Bitcoin;1.0;8619.444564;10597.2;0.67;21000000.0
1519452867;Bitcoin;1.0;8598.296944;10571.2;0.47;21000000.0
1519453168;Bitcoin;1.0;8607.488025;10582.5;0.6;21000000.0
1519453467;Bitcoin;1.0;8580.402804;10549.2;0.28;21000000.0
1519453769;Bitcoin;1.0;8582.68024;10552.0;0.29;21000000.0
1519454070;Bitcoin;1.0;8542.82511;10503.0;-0.22;21000000.0
1519454368;Bitcoin;1.0;8483.855785;10430.5;-0.95;21000000.0
1519454668;Bitcoin;1.0;8424.642449;10357.7;-1.66;21000000.0
1519454967;Bitcoin;1.0;8397.882576;10324.8;-2.02;21000000.0
1519455268;Bitcoin;1.0;8382.753894;10306.2;-2.35;21000000.0
1519455568;Bitcoin;1.0;8373.725487;10295.1;-2.53;21000000.0
1519455868;Bitcoin;1.0;8341.434698;10255.4;-2.95;21000000.0
1519456168;Bitcoin;1.0;8310.282627;10217.1;-3.29;21000000.0
1519456468;Bitcoin;1.0;8258.796306;10153.8;-3.91;21000000.0
1519456768;Bitcoin;1.0;8236.672642;10126.6;-4.15;21000000.0
1519457069;Bitcoin;1.0;8232.849803;10121.9;-3.89;21000000.0
1519457368;Bitcoin;1.0;8241.87821;10133.0;-3.46;21000000.0
1519457666;Bitcoin;1.0;8250.093247;10143.1;-3.36;21000000.0
1519457967;Bitcoin;1.0;8261.480427;10157.1;-2.83;21000000.0
1519458267;Bitcoin;1.0;8289.297681;10191.3;-2.12;21000000.0
1519458567;Bitcoin;1.0;8293.93389;10197.0;-1.66;21000000.0
1519458868;Bitcoin;1.0;8300.278176;10204.8;-1.04;21000000.0
1519459167;Bitcoin;1.0;8313.536107;10221.1;-0.7;21000000.0
1519459468;Bitcoin;1.0;8307.435832;10213.6;-0.12;21000000.0
1519459767;Bitcoin;1.0;8305.890429;10211.7;-0.14;21000000.0
1519460067;Bitcoin;1.0;8275.958413;10174.9;-0.2;21000000.0
1519460367;Bitcoin;1.0;8271.322204;10169.2;0.05;21000000.0
1519460666;Bitcoin;1.0;8254.810793;10148.9;-0.0;21000000.0
1519460966;Bitcoin;1.0;8238.462056;10128.8;-0.1;21000000.0
1519461268;Bitcoin;1.0;8260.667057;10156.1;0.03;21000000.0
1519461567;Bitcoin;1.0;8266.604658;10163.4;0.06;21000000.0
1519461866;Bitcoin;1.0;8274.006325;10172.5;0.01;21000000.0
1519462167;Bitcoin;1.0;8268.231398;10165.4;-0.28;21000000.0
1519462468;Bitcoin;1.0;8258.470958;10153.4;-0.52;21000000.0
1519462767;Bitcoin;1.0;8249.605225;10142.5;-0.58;21000000.0
1519463068;Bitcoin;1.0;8276.365098;10175.4;-0.23;21000000.0
1519463367;Bitcoin;1.0;8291.819128;10194.4;0.02;21000000.0
1519463667;Bitcoin;1.0;8302.148927;10207.1;0.26;21000000.0
1519463967;Bitcoin;1.0;8311.584019;10218.7;0.43;21000000.0
1519464266;Bitcoin;1.0;8308.57455;10215.0;0.49;21000000.0
1519464565;Bitcoin;1.0;8306.459788;10212.4;0.55;21000000.0
1519464867;Bitcoin;1.0;8315.650869;10223.7;0.65;21000000.0
1519465167;Bitcoin;1.0;8327.363397;10238.1;0.8;21000000.0
1519465465;Bitcoin;1.0;8323.133873;10232.9;0.75;21000000.0
1519465767;Bitcoin;1.0;8318.090979;10226.7;0.67;21000000.0
1519466066;Bitcoin;1.0;8315.650869;10223.7;0.61;21000000.0
1519466367;Bitcoin;1.0;8293.12052;10196.0;0.23;21000000.0
1519466666;Bitcoin;1.0;8233.419162;10122.6;-0.5;21000000.0
1519466966;Bitcoin;1.0;8161.029232;10033.6;-1.5;21000000.0
1519467267;Bitcoin;1.0;8113.284413;9974.9;-2.16;21000000.0
1519467567;Bitcoin;1.0;8082.2787486;9936.78;-2.64;21000000.0
1519467867;Bitcoin;1.0;8063.262158;9913.4;-2.96;21000000.0
1519468168;Bitcoin;1.0;8066.1170867;9916.91;-3.0;21000000.0
1519468467;Bitcoin;1.0;8039.3246789;9883.97;-3.33;21000000.0
1519468767;Bitcoin;1.0;8024.1959969;9865.37;-3.53;21000000.0
1519469067;Bitcoin;1.0;8005.5698239;9842.47;-3.73;21000000.0
1519469366;Bitcoin;1.0;8025.6275281;9867.13;-3.35;21000000.0
1519469666;Bitcoin;1.0;8048.1822782;9894.86;-2.82;21000000.0
1519469967;Bitcoin;1.0;8049.4511354;9896.42;-2.3;21000000.0
1519470267;Bitcoin;1.0;8048.4913588;9895.24;-2.05;21000000.0
1519470567;Bitcoin;1.0;8018.6650809;9858.57;-1.7;21000000.0
1519470866;Bitcoin;1.0;8013.9394012;9852.76;-1.76;21000000.0
1519471168;Bitcoin;1.0;8004.3660363;9840.99;-1.03;21000000.0
1519471466;Bitcoin;1.0;8008.8965072;9846.56;-0.97;21000000.0
1519471766;Bitcoin;1.0;8018.1038556;9857.88;-0.58;21000000.0
1519472067;Bitcoin;1.0;8028.0269696;9870.08;-0.2;21000000.0
1519472368;Bitcoin;1.0;8041.2035636;9886.28;0.08;21000000.0
1519472666;Bitcoin;1.0;8046.2545913;9892.49;0.14;21000000.0
1519472967;Bitcoin;1.0;8065.8730757;9916.61;0.39;21000000.0
1519473267;Bitcoin;1.0;8065.0922405;9915.65;0.42;21000000.0
1519473566;Bitcoin;1.0;8071.0298415;9922.95;0.51;21000000.0
1519473867;Bitcoin;1.0;8029.29515778;9873.63;-0.06;21000000.0
1519474167;Bitcoin;1.0;8015.9748435;9857.25;-0.08;21000000.0
1519474467;Bitcoin;1.0;8004.28094122;9842.87;-0.21;21000000.0
1519474766;Bitcoin;1.0;8023.35875398;9866.33;0.08;21000000.0
1519475066;Bitcoin;1.0;8030.52309884;9875.14;0.21;21000000.0
1519475367;Bitcoin;1.0;8034.05241288;9879.48;0.14;21000000.0
1519475667;Bitcoin;1.0;8027.08323746;9870.91;-0.02;21000000.0
1519475967;Bitcoin;1.0;8018.04038674;9859.79;-0.3;21000000.0
1519476267;Bitcoin;1.0;8039.03736566;9885.61;-0.15;21000000.0
1519476567;Bitcoin;1.0;8055.09818416;9905.36;0.09;21000000.0
1519476867;Bitcoin;1.0;8057.8142922;9908.7;0.14;21000000.0
1519477166;Bitcoin;1.0;8054.6427888;9904.8;0.08;21000000.0
1519477467;Bitcoin;1.0;8037.98832992;9884.32;-0.01;21000000.0
1519477768;Bitcoin;1.0;8032.06819024;9877.04;0.04;21000000.0
1519478067;Bitcoin;1.0;7978.49417896;9811.16;-0.55;21000000.0
1519478367;Bitcoin;1.0;7966.38554162;9796.27;-0.71;21000000.0
1519478669;Bitcoin;1.0;7946.94991822;9772.37;-0.95;21000000.0
1519478967;Bitcoin;1.0;7943.20917062;9767.77;-1.02;21000000.0
1519479268;Bitcoin;1.0;7916.48722146;9734.91;-1.46;21000000.0
1519479568;Bitcoin;1.0;7911.32336336;9728.56;-1.58;21000000.0
1519479868;Bitcoin;1.0;7922.81396414;9742.69;-1.48;21000000.0
1519480167;Bitcoin;1.0;7931.7267019;9753.65;-1.36;21000000.0
1519480469;Bitcoin;1.0;7957.22071;9785.0;-1.1;21000000.0
1519480767;Bitcoin;1.0;7947.8281807;9773.45;-1.1;21000000.0
1519481068;Bitcoin;1.0;7938.34619874;9761.79;-1.03;21000000.0
1519481370;Bitcoin;1.0;7934.75182822;9757.37;-0.85;21000000.0
1519481667;Bitcoin;1.0;7960.08319512;9788.52;-0.3;21000000.0
1519481968;Bitcoin;1.0;7999.9546853;9837.55;0.45;21000000.0
1519482269;Bitcoin;1.0;8008.30631092;9847.82;0.81;21000000.0
1519482568;Bitcoin;1.0;8036.65467208;9882.68;1.29;21000000.0
1519482868;Bitcoin;1.0;8059.04223326;9910.21;1.64;21000000.0
1519483169;Bitcoin;1.0;8029.60417606;9874.01;1.22;21000000.0
1519483469;Bitcoin;1.0;8026.83927566;9870.61;1.21;21000000.0
1519483770;Bitcoin;1.0;8037.4434819;9883.65;1.29;21000000.0
