LastUpdate;Name;PriceBTC;PriceEUR;PriceUSD;1HChange;MaxSupply
1518710646;Decred;0.0085757;67.5868245118;84.3551;0.57;21000000.0
1518710946;Decred;0.00857918;67.6013265576;84.3732;0.58;21000000.0
1518711546;Decred;0.00860509;67.6402657524;84.4218;0.6;21000000.0
1518711846;Decred;0.00857692;67.5580607856;84.3192;0.5;21000000.0
1518712145;Decred;0.00857547;67.5812159858;84.3481;0.5;21000000.0
1518712446;Decred;0.0085781;67.9075520772;84.7554;1.05;21000000.0
1518712746;Decred;0.00858456;67.7426614128;84.5496;0.79;21000000.0
1518713046;Decred;0.00862093;68.0878261272;84.9804;1.33;21000000.0
1518713346;Decred;0.00862794;67.9655602604;84.8278;1.07;21000000.0
1518713646;Decred;0.00861952;68.0822176012;84.9734;1.19;21000000.0
1518713946;Decred;0.008621;68.1349377456;85.0392;1.2;21000000.0
1518714246;Decred;0.00861566;68.4625557858;85.4481;1.58;21000000.0
1518714546;Decred;0.0086272;68.3593589074;85.3193;1.32;21000000.0
1518714846;Decred;0.00862747;68.376745338;85.341;1.28;21000000.0
1518715146;Decred;0.00862495;68.4321896236;85.4102;1.19;21000000.0
1518715446;Decred;0.00862175;68.4402018036;85.4202;1.17;21000000.0
1518715746;Decred;0.00862138;68.9309478286;86.0327;1.79;21000000.0
1518716046;Decred;0.00862142;69.1016072626;86.2457;1.94;21000000.0
1518716346;Decred;0.0086244;69.1990353714;86.3673;1.99;21000000.0
1518716646;Decred;0.00863727;69.3600801894;86.5683;2.02;21000000.0
1518716946;Decred;0.00863622;69.3383671816;86.5412;1.89;21000000.0
1518717246;Decred;0.00863651;69.4795417932;86.7174;2.0;21000000.0
1518717546;Decred;0.00863054;69.549620272;86.8144;1.98;21000000.0
1518717846;Decred;0.00862589;69.430812693;86.6661;1.73;21000000.0
1518718146;Decred;0.00865636;69.930157022;87.2894;2.36;21000000.0
1518718446;Decred;0.00862649;70.083252965;87.4805;2.4;21000000.0
1518718746;Decred;0.00863961;70.068271834;87.4618;2.17;21000000.0
1518719045;Decred;0.00865624;70.138851387;87.5499;2.24;21000000.0
1518719346;Decred;0.00867172;70.492069604;87.9908;2.42;21000000.0
1518719647;Decred;0.00866458;70.819892;88.4;2.56;21000000.0
1518719946;Decred;0.00868188;70.831268046;88.4142;2.49;21000000.0
1518720246;Decred;0.00869554;70.66447278;88.206;2.01;21000000.0
1518720546;Decred;0.00870158;70.675528374;88.2198;1.92;21000000.0
1518720846;Decred;0.0086819;69.908366286;87.2622;0.64;21000000.0
1518721146;Decred;0.00870578;70.139412178;87.5506;0.79;21000000.0
1518721446;Decred;0.00872929;70.354355357;87.8189;0.95;21000000.0
1518721746;Decred;0.00872151;70.621371986;88.1522;1.16;21000000.0
1518722046;Decred;0.00872628;70.559845202;88.0754;0.86;21000000.0
1518722346;Decred;0.00877513;71.268845252;88.9604;1.78;21000000.0
1518722645;Decred;0.00871495;70.538535144;88.0488;0.4;21000000.0
1518722946;Decred;0.00875042;70.796739343;88.3711;0.5;21000000.0
1518723246;Decred;0.0087586;71.081380832;88.7264;0.79;21000000.0
1518723546;Decred;0.00874488;71.242407962;88.9274;0.96;21000000.0
1518723846;Decred;0.00870825;70.800905219;88.3763;0.42;21000000.0
1518724146;Decred;0.0087704;71.250579488;88.9376;1.09;21000000.0
1518724446;Decred;0.00877091;71.319316442;89.0234;1.22;21000000.0
1518724746;Decred;0.00873608;71.066880379;88.7083;0.92;21000000.0
1518725047;Decred;0.00868783;70.45457672;87.944;-0.03;21000000.0
1518725346;Decred;0.00870167;70.57394509;88.093;0.13;21000000.0
1518725646;Decred;0.00871971;70.830066351;88.4127;0.31;21000000.0
1518725946;Decred;0.00873396;70.885744886;88.4822;0.2;21000000.0
1518726246;Decred;0.0087246;70.694034477;88.2429;-0.25;21000000.0
1518726547;Decred;0.00872269;70.4673948;87.96;-0.69;21000000.0
1518726846;Decred;0.00874393;70.454416494;87.9438;-0.76;21000000.0
1518727146;Decred;0.00878463;70.551112885;88.0645;-0.75;21000000.0
1518727446;Decred;0.00878475;70.494713333;87.9941;-0.82;21000000.0
1518727746;Decred;0.0088591;71.146272362;88.8074;0.03;21000000.0
1518728045;Decred;0.00889518;71.838368569;89.6713;1.15;21000000.0
1518728346;Decred;0.00889115;72.008208129;89.8833;1.56;21000000.0
1518728646;Decred;0.00893912;72.288523516;90.2332;1.94;21000000.0
1518728945;Decred;0.00891925;71.731017149;89.5373;1.24;21000000.0
1518729246;Decred;0.00891626;71.780526983;89.5991;1.46;21000000.0
1518729546;Decred;0.00893904;72.135667912;90.0424;2.14;21000000.0
1518729846;Decred;0.00896586;72.230762043;90.1611;2.26;21000000.0
1518730146;Decred;0.00885449;71.112224337;88.7649;0.69;21000000.0
1518730446;Decred;0.00881168;70.614642494;88.1438;-0.08;21000000.0
1518730746;Decred;0.00885142;70.771904313;88.3401;-0.05;21000000.0
1518731046;Decred;0.00882122;70.686583968;88.2336;-0.43;21000000.0
1518731346;Decred;0.00889059;70.886546016;88.4832;-0.52;21000000.0
1518731646;Decred;0.00878045;69.681085705;86.9785;-2.46;21000000.0
1518731946;Decred;0.0087524;69.770491813;87.0901;-2.57;21000000.0
1518732246;Decred;0.00873918;69.440826818;86.6786;-3.51;21000000.0
1518732546;Decred;0.00874283;69.531594847;86.7919;-3.47;21000000.0
1518732846;Decred;0.0087291;69.536321514;86.7978;-3.28;21000000.0
1518733146;Decred;0.00872909;69.812471025;87.1425;-2.63;21000000.0
1518733446;Decred;0.00872619;69.641670109;86.9293;-2.52;21000000.0
1518733746;Decred;0.00873563;69.608743666;86.8882;-2.42;21000000.0
1518734046;Decred;0.00869077;69.369285909;86.5893;-2.58;21000000.0
1518734346;Decred;0.008651;68.991072436;86.1172;-2.63;21000000.0
1518734645;Decred;0.0086418;69.187349286;86.3622;-2.04;21000000.0
1518734946;Decred;0.00864253;69.558833267;86.8259;-1.0;21000000.0
1518735245;Decred;0.00875582;70.705250297;88.2569;0.71;21000000.0
1518735546;Decred;0.00866263;70.162244383;87.5791;0.33;21000000.0
1518735846;Decred;0.00873714;70.597418199;88.1223;1.13;21000000.0
1518736147;Decred;0.0086628;69.969412392;87.3384;0.5;21000000.0
1518736446;Decred;0.00865678;70.089421666;87.4882;0.67;21000000.0
1518736745;Decred;0.0086811;70.465071523;87.9571;1.25;21000000.0
1518737046;Decred;0.00864708;70.089581892;87.4884;0.85;21000000.0
1518737346;Decred;0.00864041;69.978865726;87.3502;0.76;21000000.0
1518737646;Decred;0.00867658;70.172498847;87.5919;1.04;21000000.0
1518737946;Decred;0.00866679;70.180750486;87.6022;0.86;21000000.0
1518738246;Decred;0.00866809;70.322951061;87.7797;0.96;21000000.0
1518738546;Decred;0.00866805;70.381513664;87.8528;0.84;21000000.0
1518738846;Decred;0.00863679;70.19420947;87.619;0.47;21000000.0
1518739146;Decred;0.00863677;70.117140764;87.5228;-0.09;21000000.0
1518739446;Decred;0.00863392;69.6901558332;87.1201;-0.61;21000000.0
1518739746;Decred;0.00863416;69.3706629924;86.7207;-1.07;21000000.0
1518740046;Decred;0.00863446;69.3193873512;86.6566;-1.1;21000000.0
1518740346;Decred;0.00863443;69.5183304396;86.9053;-0.82;21000000.0
1518740646;Decred;0.00863458;69.6766369824;87.1032;-0.5;21000000.0
1518740946;Decred;0.00863427;69.6939955068;87.1249;-0.55;21000000.0
1518741246;Decred;0.00863432;69.8626211724;87.3357;-0.31;21000000.0
1518741546;Decred;0.00863854;70.0458056004;87.5647;-0.05;21000000.0
1518741846;Decred;0.00863892;69.9370148484;87.4287;-0.21;21000000.0
1518742146;Decred;0.00865009;70.039246158;87.5565;-0.03;21000000.0
1518742446;Decred;0.00865001;70.1903533128;87.7454;0.33;21000000.0
1518742745;Decred;0.00864456;70.656393696;88.328;1.02;21000000.0
1518743046;Decred;0.00863127;70.5610418016;88.2088;1.16;21000000.0
1518743346;Decred;0.00862384;70.6695125808;88.3444;1.44;21000000.0
1518743646;Decred;0.00863156;70.5920791632;88.2476;1.41;21000000.0
1518743946;Decred;0.0086316;70.5858396936;88.2398;1.43;21000000.0
1518744246;Decred;0.0086317;70.33602093;87.9275;1.0;21000000.0
1518744546;Decred;0.00863038;70.1046805956;87.6383;0.55;21000000.0
1518744846;Decred;0.00863018;70.5017668404;88.1347;0.97;21000000.0
1518745146;Decred;0.00862191;70.3235419908;87.9119;0.58;21000000.0
1518745446;Decred;0.00862661;70.5168855552;88.1536;0.65;21000000.0
1518745746;Decred;0.00862613;70.6939105068;88.3749;0.73;21000000.0
1518746046;Decred;0.00862205;70.4504911992;88.0706;0.21;21000000.0
1518746346;Decred;0.00861938;70.4721693564;88.0977;0.13;21000000.0
1518746646;Decred;0.00861824;70.640795022;88.3085;0.24;21000000.0
1518746946;Decred;0.00861702;70.815580164;88.527;0.43;21000000.0
1518747246;Decred;0.008616;70.6161571164;88.2777;0.2;21000000.0
1518747546;Decred;0.00862206;70.7530254816;88.4488;0.39;21000000.0
1518747846;Decred;0.00861297;70.523604984;88.162;0.11;21000000.0
1518748146;Decred;0.00861552;70.3185824124;87.9057;-0.15;21000000.0
1518748446;Decred;0.00861325;70.2627471588;87.8359;-0.25;21000000.0
1518748746;Decred;0.00862662;70.4294529876;88.0443;0.02;21000000.0
1518749045;Decred;0.0086138;70.4106545856;88.0208;-0.03;21000000.0
1518749347;Decred;0.00860125;70.2199507968;87.7824;-0.42;21000000.0
1518749646;Decred;0.00866965;70.8130203816;88.5238;0.36;21000000.0
1518749945;Decred;0.00860172;69.9477339372;87.4421;-0.92;21000000.0
1518750246;Decred;0.00861662;70.1891534148;87.7439;-0.63;21000000.0
1518750546;Decred;0.0086028;70.0798027104;87.6072;-0.75;21000000.0
1518750846;Decred;0.00863131;70.210431606;87.7705;-0.54;21000000.0
1518751146;Decred;0.0086937;70.9585280124;88.7057;0.56;21000000.0
1518751446;Decred;0.00863559;70.5220851132;88.1601;-0.01;21000000.0
1518751746;Decred;0.00863618;70.5039266568;88.1374;0.04;21000000.0
1518752046;Decred;0.00861421;70.2434687976;87.8118;-0.29;21000000.0
1518752346;Decred;0.00861446;70.1425973724;87.6857;-0.4;21000000.0
1518752646;Decred;0.00863993;70.2538679136;87.8248;-0.13;21000000.0
1518752946;Decred;0.00863659;69.739671624;87.182;-0.83;21000000.0
1518753246;Decred;0.00864619;69.7385517192;87.1806;-0.8;21000000.0
1518753546;Decred;0.00879615;70.903572684;88.637;0.94;21000000.0
1518753846;Decred;0.00869939;70.3217821404;87.9097;-0.03;21000000.0
1518754146;Decred;0.00867371;70.0405260492;87.5581;-0.49;21000000.0
1518754446;Decred;0.00864845;69.7561502232;87.2026;-0.93;21000000.0
1518754746;Decred;0.00865413;69.7751086116;87.2263;-0.87;21000000.0
1518755046;Decred;0.00861136;69.5818450404;86.9847;-1.13;21000000.0
1518755346;Decred;0.00859794;69.2821905132;86.6101;-1.59;21000000.0
1518755646;Decred;0.00860518;69.3184274328;86.6554;-1.45;21000000.0
1518755946;Decred;0.00863368;69.2024372928;86.5104;-1.37;21000000.0
1518756246;Decred;0.00862953;69.236514396;86.553;-1.4;21000000.0
1518756546;Decred;0.00858163;68.9343800796;86.1753;-1.79;21000000.0
1518756846;Decred;0.00861939;68.9176615008;86.1544;-1.77;21000000.0
1518757145;Decred;0.00861752;68.8263092664;86.0402;-1.91;21000000.0
1518757446;Decred;0.0086496;69.2578725804;86.5797;-1.12;21000000.0
1518757746;Decred;0.00864949;69.4549758252;86.8261;-0.8;21000000.0
1518758046;Decred;0.0085943;68.950938672;86.196;-1.43;21000000.0
1518758345;Decred;0.00859428;68.9627776656;86.2108;-1.19;21000000.0
1518758646;Decred;0.00856692;68.9012628948;86.1339;-0.95;21000000.0
1518758946;Decred;0.00856681;69.2426738724;86.5607;-0.3;21000000.0
1518759246;Decred;0.00856686;69.163320618;86.4615;-0.24;21000000.0
1518759546;Decred;0.00867722;70.1295584808;87.6694;1.33;21000000.0
1518759846;Decred;0.00857058;69.2587525056;86.5808;0.23;21000000.0
1518760146;Decred;0.00857085;69.4531359816;86.8238;0.51;21000000.0
1518760445;Decred;0.00863167;69.8654209344;87.3392;1.16;21000000.0
1518760746;Decred;0.00855398;69.2899498536;86.6198;0.3;21000000.0
1518761046;Decred;0.00855349;68.867598585;86.421;0.13;21000000.0
1518761346;Decred;0.00860405;69.081482519;86.6894;0.44;21000000.0
1518761645;Decred;0.00855039;68.7185014015;86.2339;-0.11;21000000.0
1518761946;Decred;0.00855047;68.842417019;86.3894;-0.04;21000000.0
1518762246;Decred;0.00855077;68.71539355;86.23;-0.4;21000000.0
1518762546;Decred;0.00855082;68.6244689715;86.1159;-0.5;21000000.0
1518762845;Decred;0.00855003;68.61817358;86.108;-0.57;21000000.0
1518763146;Decred;0.00857514;68.6733977105;86.1773;-0.71;21000000.0
1518763446;Decred;0.00856238;67.9860047095;85.3147;-1.78;21000000.0
1518763746;Decred;0.00857391;67.9589106195;85.2807;-1.8;21000000.0
1518764046;Decred;0.00854633;67.7042261735;84.9611;-2.21;21000000.0
1518764346;Decred;0.00854045;67.64916142;84.892;-2.05;21000000.0
1518764646;Decred;0.00854245;67.4675513285;84.6641;-2.29;21000000.0
1518764946;Decred;0.00854121;67.0673556815;84.1619;-2.62;21000000.0
1518765246;Decred;0.0085418;67.2651425385;84.4101;-2.29;21000000.0
1518765546;Decred;0.008542;67.2296014675;84.3655;-2.26;21000000.0
1518765846;Decred;0.00854112;67.582860588;84.8088;-1.7;21000000.0
1518766146;Decred;0.00854124;67.3056242965;84.4609;-1.85;21000000.0
1518766446;Decred;0.00855952;67.64438011;84.886;-1.23;21000000.0
1518766746;Decred;0.0085621;67.5301864895;84.7427;-1.16;21000000.0
1518767046;Decred;0.00854412;66.8917222275;83.9415;-1.88;21000000.0
1518767345;Decred;0.00854162;66.9164256625;83.9725;-1.74;21000000.0
1518767646;Decred;0.00854117;67.071260418;84.1668;-1.06;21000000.0
1518767946;Decred;0.0085675;67.299010151;84.4526;-0.42;21000000.0
1518768246;Decred;0.00854424;66.8184088075;83.8495;-0.98;21000000.0
1518768546;Decred;0.00854436;66.6297064395;83.6127;-1.18;21000000.0
1518768846;Decred;0.0085438;66.7164075275;83.7215;-0.97;21000000.0
1518769146;Decred;0.00854355;67.1801945975;84.3035;-0.28;21000000.0
1518769446;Decred;0.00854339;67.4280258325;84.6145;0.08;21000000.0
1518769745;Decred;0.0085448;67.3686579;84.54;-0.09;21000000.0
1518770046;Decred;0.00854116;67.3686579;84.54;0.1;21000000.0
1518770346;Decred;0.00856429;67.4339227815;84.6219;0.23;21000000.0
1518770646;Decred;0.00854123;67.3099274755;84.4663;0.11;21000000.0
1518770946;Decred;0.00853615;67.669402299;84.9174;0.75;21000000.0
1518771246;Decred;0.00853612;67.7276545925;84.9905;1.05;21000000.0
1518771546;Decred;0.00856597;68.0331803015;85.3739;1.68;21000000.0
1518771846;Decred;0.0085294;67.7378547205;85.0033;1.17;21000000.0
1518772145;Decred;0.0085291;67.352242069;84.5194;0.6;21000000.0
1518772446;Decred;0.00852851;67.557838399;84.7774;0.74;21000000.0
1518772746;Decred;0.00855062;67.5939372895;84.8227;0.78;21000000.0
1518773045;Decred;0.00852877;67.4249976695;84.6107;0.39;21000000.0
1518773346;Decred;0.00871978;69.1365472725;86.7585;2.79;21000000.0
1518773645;Decred;0.0086683;68.9720702085;86.5521;2.41;21000000.0
1518773946;Decred;0.00866677;69.0386897945;86.6357;2.32;21000000.0
1518774246;Decred;0.0086922;69.040203876;86.6376;2.14;21000000.0
1518774556;Decred;0.00881573;70.0432430255;87.8963;3.53;21000000.0
1518774846;Decred;0.00883284;70.0051519225;87.8485;3.54;21000000.0
1518775146;Decred;0.00881402;69.7925430045;87.5817;3.2;21000000.0
1518775446;Decred;0.00881389;69.5200083345;87.2397;2.74;21000000.0
1518775746;Decred;0.00880923;69.4586481895;87.1627;2.7;21000000.0
1518776046;Decred;0.00889192;70.1055594325;87.9745;3.35;21000000.0
1518776345;Decred;0.00880612;69.126745587;86.7462;1.7;21000000.0
1518776646;Decred;0.00882751;69.2533706135;86.9051;1.41;21000000.0
1518776946;Decred;0.00880585;69.161808527;86.7902;1.12;21000000.0
1518777246;Decred;0.00881976;69.4068506645;87.0977;1.27;21000000.0
1518777546;Decred;0.00880613;69.3316247205;87.0033;-0.06;21000000.0
1518777846;Decred;0.00884471;69.2632519875;86.9175;-0.24;21000000.0
1518778146;Decred;0.00878159;68.6982605225;86.2085;-1.26;21000000.0
1518778446;Decred;0.00873524;68.3879535035;85.8191;-1.68;21000000.0
1518778746;Decred;0.00874937;68.611957877;86.1002;-1.57;21000000.0
1518779046;Decred;0.00875;68.616261056;86.1056;-1.59;21000000.0
1518779346;Decred;0.00870174;67.8183401055;85.1043;-2.57;21000000.0
1518779646;Decred;0.00876848;68.3253183425;85.7405;-1.67;21000000.0
1518779946;Decred;0.00871125;68.128248682;85.4932;-1.88;21000000.0
1518780246;Decred;0.00871133;67.885995642;85.1892;-2.19;21000000.0
1518780545;Decred;0.00871364;67.80375711;85.086;-2.3;21000000.0
1518780846;Decred;0.0086927;67.5303458665;84.7429;-2.39;21000000.0
1518781146;Decred;0.00865427;67.4554386765;84.6489;-2.34;21000000.0
1518781446;Decred;0.00860633;66.8824783615;83.9299;-3.04;21000000.0
1518781746;Decred;0.00860461;66.9738013825;84.0445;-2.8;21000000.0
1518782046;Decred;0.00859217;67.251993936;84.3936;-2.07;21000000.0
1518782346;Decred;0.00866439;67.976840532;85.3032;-0.81;21000000.0
1518782657;Decred;0.00859885;67.6702160966;84.5039;-1.43;21000000.0
1518782946;Decred;0.00865949;68.2990796248;85.2892;-0.42;21000000.0
1518783246;Decred;0.00865793;68.306927406;85.299;-0.29;21000000.0
1518783546;Decred;0.00865803;68.3710710054;85.3791;0.03;21000000.0
1518783846;Decred;0.0086583;68.3231034448;85.3192;0.21;21000000.0
1518784146;Decred;0.00866084;68.0933556462;85.0323;0.07;21000000.0
1518784446;Decred;0.00875803;68.9758306342;86.1343;1.65;21000000.0
1518784746;Decred;0.00865676;67.983807027;84.8955;0.38;21000000.0
1518785046;Decred;0.00868553;68.2195607806;85.1899;0.8;21000000.0
1518785346;Decred;0.00866645;68.1096117644;85.0526;0.64;21000000.0
1518785646;Decred;0.00863805;68.3588989366;85.3639;0.92;21000000.0
1518785946;Decred;0.00865316;68.3623423508;85.3682;0.81;21000000.0
1518786247;Decred;0.00864336;68.3815614068;85.3922;0.43;21000000.0
1518786546;Decred;0.00863681;68.3761160076;85.3854;0.37;21000000.0
1518786846;Decred;0.0086685;69.0895433822;86.2763;1.31;21000000.0
1518787145;Decred;0.00864486;68.8817373392;86.0168;1.03;21000000.0
1518787446;Decred;0.00866128;68.978393175;86.1375;0.94;21000000.0
1518787746;Decred;0.0086447;68.718135125;85.8125;0.58;21000000.0
1518788046;Decred;0.00865951;68.9309861702;86.0783;0.93;21000000.0
1518788346;Decred;0.00865127;68.768585147;85.8755;0.69;21000000.0
1518788646;Decred;0.00864466;68.7628194302;85.8683;0.68;21000000.0
1518788946;Decred;0.00864491;68.440660004;85.466;0.15;21000000.0
1518789246;Decred;0.00864169;68.3494495674;85.3521;0.14;21000000.0
1518789546;Decred;0.0086703;68.5300286144;85.5776;0.17;21000000.0
1518789846;Decred;0.0086407;68.188409894;85.151;-0.47;21000000.0
1518790146;Decred;0.00864058;68.4835825624;85.5196;-0.22;21000000.0
1518790445;Decred;0.00872508;69.2316042378;86.4537;0.81;21000000.0
1518790746;Decred;0.00869481;69.1911641408;86.4032;0.62;21000000.0
1518791046;Decred;0.00869175;69.2033362096;86.4184;0.56;21000000.0
1518791346;Decred;0.00876494;69.9912374262;87.4023;1.62;21000000.0
1518791646;Decred;0.00876394;70.115520655;87.5575;1.96;21000000.0
1518791946;Decred;0.0087466;69.9688151942;87.3743;1.84;21000000.0
1518792246;Decred;0.00870984;69.8796067426;87.2629;1.8;21000000.0
1518792546;Decred;0.00871115;70.2669508004;87.7466;2.48;21000000.0
1518792846;Decred;0.00874243;70.532734329;88.0785;2.96;21000000.0
1518793145;Decred;0.00871282;70.163968692;87.618;2.33;21000000.0
1518793446;Decred;0.0086753;69.8001679778;87.1637;1.7;21000000.0
1518793746;Decred;0.00867533;69.8844115066;87.2689;1.67;21000000.0
1518794046;Decred;0.00870057;70.2903339852;87.7758;1.91;21000000.0
1518794346;Decred;0.00870514;70.2153796668;87.6822;1.47;21000000.0
1518794646;Decred;0.00873738;70.4920539938;88.0277;1.49;21000000.0
1518794946;Decred;0.0087519;70.552353782;88.103;1.19;21000000.0
1518795246;Decred;0.00878728;70.8921306762;88.5273;1.56;21000000.0
1518795546;Decred;0.00875558;71.082879807;88.7655;1.56;21000000.0
1518795846;Decred;0.00875569;70.7628825246;88.3659;0.9;21000000.0
1518796146;Decred;0.00879167;71.0591763046;88.7359;1.36;21000000.0
1518796446;Decred;0.00876963;70.8225416776;88.4404;1.07;21000000.0
1518796746;Decred;0.00877109;70.7094695648;88.2992;0.85;21000000.0
1518797046;Decred;0.00877296;70.4915735174;88.0271;0.47;21000000.0
1518797347;Decred;0.00877654;70.5433848892;88.0918;0.57;21000000.0
1518797646;Decred;0.00878358;70.8592981222;88.4863;0.93;21000000.0
1518797945;Decred;0.00878761;70.995192864;88.656;1.12;21000000.0
1518798246;Decred;0.00877969;70.8920505968;88.5272;0.57;21000000.0
1518798546;Decred;0.00877703;70.928726962;88.573;0.45;21000000.0
1518798846;Decred;0.00878838;71.2211769308;88.9382;0.71;21000000.0
1518799146;Decred;0.00878952;71.3894237502;89.1483;0.82;21000000.0
1518799446;Decred;0.00880339;71.5075408652;89.2958;0.94;21000000.0
1518799746;Decred;0.00880201;71.364759295;89.1175;0.75;21000000.0
1518800046;Decred;0.00881355;71.4687023562;89.2473;0.91;21000000.0
1518800346;Decred;0.00880208;71.4349889288;89.2052;0.97;21000000.0
1518800646;Decred;0.00880539;71.3485832562;89.0973;0.8;21000000.0
1518800946;Decred;0.00877557;71.003200804;88.666;0.34;21000000.0
1518801246;Decred;0.0088123;71.2335892378;88.9537;0.65;21000000.0
1518801546;Decred;0.00877495;70.8221412806;88.4399;-0.04;21000000.0
1518801846;Decred;0.00873455;70.4969388372;88.0338;-0.67;21000000.0
1518802146;Decred;0.00870775;70.3432664686;87.8419;-1.08;21000000.0
1518802446;Decred;0.00881638;71.0603774956;88.7374;-0.22;21000000.0
1518802746;Decred;0.00873202;70.4191817398;87.9367;-1.17;21000000.0
1518803046;Decred;0.00875494;70.6259467506;88.1949;-0.99;21000000.0
1518803346;Decred;0.00880837;71.1610373014;88.8631;-0.32;21000000.0
1518803645;Decred;0.00882392;71.17056675;88.875;-0.35;21000000.0
1518803946;Decred;0.00883109;71.6755378776;89.1672;0.09;21000000.0
1518804246;Decred;0.00881081;71.4829394908;88.9276;-0.04;21000000.0
1518804547;Decred;0.00878934;70.7978326249;88.0753;-0.74;21000000.0
1518804846;Decred;0.00878565;70.4337766592;87.6224;-1.11;21000000.0
1518805146;Decred;0.00881557;70.3934242426;87.5722;-1.09;21000000.0
1518805446;Decred;0.00870426;69.6527725164;86.6508;-1.95;21000000.0
1518805746;Decred;0.00877096;70.196324391;87.327;-1.11;21000000.0
1518806045;Decred;0.00869778;69.3711898165;86.3005;-2.15;21000000.0
1518806346;Decred;0.00869764;69.7356476987;86.7539;-1.81;21000000.0
1518806646;Decred;0.00884295;70.6396382905;87.8785;-0.72;21000000.0
1518806946;Decred;0.00883289;70.5903633276;87.8172;-0.96;21000000.0
1518807246;Decred;0.00874767;70.0290467437;87.1189;-1.74;21000000.0
1518807546;Decred;0.00878796;70.2735727423;87.4231;-1.25;21000000.0
1518807846;Decred;0.00878795;70.4063659539;87.5883;-0.97;21000000.0
1518808146;Decred;0.00872529;69.9331494668;86.9996;-1.14;21000000.0
1518808446;Decred;0.00872826;69.888456352;86.944;-1.09;21000000.0
1518808746;Decred;0.00872401;69.6772894229;86.6813;-0.93;21000000.0
1518809046;Decred;0.00872417;69.8628944626;86.9122;-0.31;21000000.0
1518809346;Decred;0.00876112;70.2304872935;87.3695;0.24;21000000.0
1518809646;Decred;0.00872424;69.770292901;86.797;-0.45;21000000.0
1518809946;Decred;0.00873515;69.9960895907;87.0779;-0.05;21000000.0
1518810246;Decred;0.00882436;70.7129478601;87.9697;0.85;21000000.0
1518810546;Decred;0.00874423;70.0583866482;87.1554;-0.31;21000000.0
1518810846;Decred;0.00882456;70.861898115;88.155;0.9;21000000.0
1518811146;Decred;0.0087274;70.4592581653;87.6541;0.3;21000000.0
1518811446;Decred;0.00872804;70.4717979601;87.6697;0.51;21000000.0
1518811746;Decred;0.00872857;70.467216112;87.664;0.65;21000000.0
1518812046;Decred;0.00878333;70.8605315989;88.1533;1.17;21000000.0
1518812346;Decred;0.00881028;70.7157612756;87.9732;1.07;21000000.0
1518812646;Decred;0.00878613;70.5478405619;87.7643;0.91;21000000.0
1518812946;Decred;0.00877941;70.4872315537;87.6889;0.67;21000000.0
1518813246;Decred;0.00878005;70.7553098592;88.0224;1.02;21000000.0
1518813546;Decred;0.00878035;70.7971895585;88.0745;0.83;21000000.0
1518813246;Decred;0.00878005;70.7553098592;88.0224;1.02;21000000.0
1518813546;Decred;0.00878035;70.7971895585;88.0745;0.83;21000000.0
1518813846;Decred;0.00877975;70.6979965663;87.9511;0.57;21000000.0
1518813546;Decred;0.00878035;70.7971895585;88.0745;0.83;21000000.0
1518813846;Decred;0.00877975;70.6979965663;87.9511;0.57;21000000.0
1518814146;Decred;0.00878033;70.6345741426;87.8722;0.43;21000000.0
1518814446;Decred;0.00878601;70.6402009736;87.8792;0.29;21000000.0
1518814746;Decred;0.00878608;70.633609543;87.871;0.11;21000000.0
1518815046;Decred;0.00881431;70.7979130082;88.0754;0.34;21000000.0
1518815347;Decred;0.00881925;71.3812546163;88.8011;1.13;21000000.0
1518815646;Decred;0.00877983;70.967200238;88.286;0.56;21000000.0
1518815347;Decred;0.00881925;71.3812546163;88.8011;1.13;21000000.0
1518815646;Decred;0.00877983;70.967200238;88.286;0.56;21000000.0
1518815946;Decred;0.00877985;71.0107679866;88.3402;0.56;21000000.0
1518815646;Decred;0.00877983;70.967200238;88.286;0.56;21000000.0
1518815946;Decred;0.00877985;71.0107679866;88.3402;0.56;21000000.0
1518816246;Decred;0.00881918;71.639204626;89.122;1.38;21000000.0
1518816545;Decred;0.00881841;71.4931481699;88.9403;1.13;21000000.0
1518816246;Decred;0.00881918;71.639204626;89.122;1.38;21000000.0
1518816545;Decred;0.00881841;71.4931481699;88.9403;1.13;21000000.0
1518816846;Decred;0.00881883;71.4392109756;88.8732;1.1;21000000.0
1518817146;Decred;0.00880921;71.5092248299;88.9603;1.21;21000000.0
1518817446;Decred;0.00877989;71.1744283854;88.5438;0.72;21000000.0
1518817746;Decred;0.00877964;71.160120158;88.526;0.64;21000000.0
1518818046;Decred;0.00878255;71.3028808988;88.7036;0.85;21000000.0
1518818346;Decred;0.00878016;71.3140541775;88.7175;0.7;21000000.0
1518818046;Decred;0.00878255;71.3028808988;88.7036;0.85;21000000.0
1518818346;Decred;0.00878016;71.3140541775;88.7175;0.7;21000000.0
1518818046;Decred;0.00878255;71.3028808988;88.7036;0.85;21000000.0
1518818346;Decred;0.00878016;71.3140541775;88.7175;0.7;21000000.0
1518818646;Decred;0.00880974;71.4518311537;88.8889;0.83;21000000.0
1518818946;Decred;0.00878025;71.0029708065;88.3305;-0.01;21000000.0
1518819246;Decred;0.00877884;71.0099641536;88.3392;-0.17;21000000.0
1518819546;Decred;0.0087956;71.1200088913;88.4761;-0.18;21000000.0
1518819846;Decred;0.00883872;71.6590593011;89.1467;0.44;21000000.0
